Word-Id,Word-Text
8718d604-e675-469a-8d02-75baac9d69d4,Texas
1a40a0cd-90bb-4869-b19c-dab1ba8d3bca,Prior
5e075097-0dd3-4169-b9ad-07fbe687f253,Authorization
28cb2260-19c4-477a-bad2-02d059723403,Program
2d459cb2-2199-409f-b020-948442bff58b,Clinical
fde7976a-411a-4b0a-b10b-a1a8bad73345,Edits
35d97c87-1078-4879-b883-b08e2292915d,Alinia
d589e325-6d8f-4462-8848-4c37851fa99a,(Nitazoxanide)
0f7513dd-fa1f-48f4-9cfb-c164103208fa,Alinia
c78f7f79-0fa7-441d-9aac-1508ea9e4b13,(Nitazoxanide)
a416fe01-b4fe-4888-8c0a-a9ac2185c231,Oral
e207f041-8362-4a52-a492-e118671bf516,Suspension
abac694b-4d72-4729-a572-a0b5d2c85900,Clinical
a80d14c7-0d1b-4ed7-86ed-112b2380615e,Edit
f405acbb-7fbf-4df4-a401-5c10d033d34b,Criteria
f2ba52cc-dfb7-4e8f-8e30-adf10b0881e1,Logic
4507a4c1-afb7-4628-a34c-ce04437d1b25,1.
f24f11af-ddc8-49b9-bebf-29dc92728d6a,Does
4e663a92-4c7b-445d-a272-c41648d17990,the
a3be4212-7c42-42f4-83ff-969a578f91b2,client
2f83a3c2-bc26-4875-b56d-a7b59b3b979e,have
b123ea84-4036-414b-9fd1-0be928b7842b,a
f59afc40-eae5-41b3-a304-cf1eb122a15b,diagnosis
9bbd85ff-2343-43ed-95bb-68d7bf7e4094,of
54b11842-285d-4075-ab83-88d1fc273d62,giardiasis
b5d1d8eb-2765-4331-802a-86986aea4b32,or
30b40a93-f901-4d63-9559-f66d1fbc56fc,cryptosporidiosis
170ec966-2c89-4359-b400-d707ab201ee2,in
989fca23-58bc-40f0-984b-1211fd5afc39,the
090ba881-1eb8-41b6-8472-b1c9ec059dd5,past
32b77dae-f3f4-4f67-aa35-5e63529d6789,90
072f8cc0-d2b2-48d6-b522-260963aa5901,days?
9dd82517-182f-4ed0-a340-b85fae934125,Yes
945c916b-47af-49b0-8dd6-d0dd7342a0c0,(Go
6eb7abf1-0493-430f-80a0-0719077b7bcd,to
41c9e4d3-5b75-4a03-a4b1-31544ee0d9e5,#2)
a6ac13bd-55d0-4497-aa26-fdf9dc39801c,No
d3cec58c-e75b-4161-9cfd-5821139eb6b7,(Deny)
c67d96be-b080-4a3b-b4d0-1f21973e5d9f,2.
c17226d6-e17c-4df4-b0ea-14afad7a160a,Is
225017e6-4ae8-46b1-8bbb-06742fdf2dd0,the
3a65db3f-bba6-4dd4-be5d-5fcd63afcc2d,client
d0301e08-a6f0-4df2-bff8-a2ff5255dad4,less
2dc4cb00-b0d8-4511-a99f-a91156bacc99,than
60ae8f2b-37ad-49e0-973d-86ae6753262b,(<)
094e6ab3-a6ff-4507-8170-bf4c781e3c72,12
65f4812d-37f4-4742-8874-ddf566636c9d,years
a76e5943-7388-4fb7-93e3-1973bbdea34b,of
34d44bbf-8b19-4dc5-8c7b-b588c846e48c,age?
b82a3004-1a12-440b-95ac-0e83a3a58f84,Yes
b52d7148-c12f-4f21-a275-c7e97894cc6e,(Go
f4ac0669-6038-4e03-8c5b-b330e67aed19,to
fef45f1d-1ecd-463e-bf6e-67a8b504667b,#3)
2867976d-9fe3-4099-acbf-2d76ecf320a6,No
f619a98b-1e35-4ca1-9f74-fa391383fbb3,(Deny)
23432683-724a-47f0-afd6-449afbb8d82b,3.
b7802130-a9fd-43b0-9881-f5fa22d7a4da,Is
664770c9-daa5-44d5-8f0f-a3097ffd76e3,the
83441b38-8640-44f8-a055-e6aa35ced267,client
605019b2-9f3e-4e6c-9e0a-e91298aba728,between
37febeb6-fc06-4c52-b349-be377838d83b,1
86775bdc-1353-4dbf-b5a9-f28c551a5a7a,and
1f1f3ffa-8a3e-44ca-8873-2e01f61c99d8,3
43039773-3675-47a7-a256-e5ba43cf73fe,years
7ecea712-d45d-410b-96cc-3b8cb7aa843e,of
875f142f-dcbf-41a1-82d1-4c8300d31273,age?
5bbf1ebf-3136-4bf8-8469-b590722fefa5,Yes
79e0a74f-0792-4e40-8370-059197f1b081,(Go
a462fd23-ba87-4a5c-b2b2-9d16e06d7124,to
10210775-bd96-4849-bccd-64c9658141e1,#
3ff69bff-db08-42d1-ac52-9ddc4e0beea0,+4)
82eda420-3a0c-4bd2-95c5-0fa526e0ab5a,No
e3a72124-c977-4933-9d2e-3ff07eb4f570,(Go
d28a3182-64f0-478f-a6c2-6171daa90faf,to
d68e02e6-9e87-40c7-ab6c-a37af469e427,#5)
7670c818-956b-475a-88b4-693fab0c8d53,4.
9e273ba1-187d-45a5-b56f-6127ff94545a,Is
2d62da8c-aa39-45ec-b389-50180ea9dc09,the
5f64d215-a651-4419-887b-a0900ea05fd7,dose
8ac2e4ff-5a4f-45e2-81a7-dd22a637e0fb,less
9eedfc5a-71d0-4162-8a0d-4bcc0f0d53c9,than
3166d61f-9f26-4f4e-bc90-1c3fea333548,or
abb057f3-630b-483f-8295-9200a79677c3,equal
2ce3fc6e-639a-424c-8f1d-730c80aeaa21,to
61fe8f27-79e0-48bd-90d6-ff1584e5ec36,(<)
e102a7d1-565e-4cef-9f52-2931e0c8fb6a,200
57f7a01a-52aa-4b18-85f8-1bfdea6413ef,mg
9a2cfe71-6b0a-4be1-8fb3-0a86d26c6cea,per
7d8bb656-4829-4a23-9242-5fb133fb465a,day?
a0bd5a5c-0a9a-4529-a0a1-6981906fad37,Yes
5b5bdac7-1bdc-465b-85d5-c1188cb6adcd,(Approve
b5763be5-db9e-4400-9ebd-64863ba9225d,-
9ed9ba24-fdeb-4f30-aa57-310833efbc88,30
23a56618-c785-4d08-933e-2dcaca03610c,days)
fb6c124c-d89d-47aa-b49c-34da18c9482b,No
07e3f8d0-feec-4751-b421-87ab6c899e4f,(Deny)
302b3e01-1766-4eba-9831-fbe791796568,5.
e0af0a4e-a306-435c-874a-18e2a402e5bb,Is
da335e11-dd07-4bb7-b992-e6f5ed50b2a3,the
ac141cb5-021c-4d2b-8650-529948e03ba5,client
e4bf836b-7a94-44af-a48d-7e8a0d1bbb4c,between
ae9ab45c-49b2-411d-a0df-25cdf0fda25b,4
c8f1501e-9798-4652-ac90-3eb51a10b6ad,and
b9c34b20-b3ee-4aab-9433-e73f81276e93,11
4dce5a61-265f-4bb3-ba2c-c6780e5c567e,years
3dc8036c-4607-48dd-b152-7cfbc3807d6a,of
b377310f-94ee-4edd-8e88-e5603860d809,age?
7db28db3-5fe2-4257-a00b-fd17529dc931,Yes
beaff387-88fb-471d-8ecc-7259296a65ac,(Go
a30c112b-e262-4172-95f2-fee33ac1b7c5,to
bee1c4f9-0d1d-4c63-b0ff-979db7b23d3b,#6)
a4a79ac8-708f-4ce2-8f47-2fe957af8e25,No
53bd52b2-d6e7-4829-a9c8-d570a046d8f1,(Deny)
e71ae316-daeb-48b0-825a-b07fa4f1fa9c,6.
0100553a-92d2-4d39-90e0-9a8d3c55c5c7,Is
78527082-0b85-417c-b3a4-8f3372cfddbe,the
d79d9d00-9cf9-4354-b0d6-1ed9b54f4d80,dose
0a28e6b7-8653-4bdf-9bfc-0c9724bed505,less
87d7709c-edc2-4954-ad32-ea053548b511,than
409fd3d7-0eb7-4154-a280-571992f12c43,or
9b91b036-727f-4eba-a29d-ec53fbad3b33,equal
3462b444-9948-417b-897d-602d87078c46,to
95176cea-1353-42c4-b7e5-6efd0736d2d6,(<)
74f89e95-e883-4893-b24c-a9d9a2c6b9da,400
c0192af7-71fe-42f6-9056-ec9ddb686ca8,mg
3cc4947b-f263-402a-b622-63eb5b747da1,per
80a7ee20-0260-41a3-afd7-9a6f10f7049a,day?
f960f675-fce9-40a7-bd52-60038de7216a,Yes
511b76c3-683a-4de9-a602-0075fe035874,(Approve
c03a0aeb-30ab-49a0-b091-32c0187a0dec,-
1bfc61c9-1ad6-4d54-81aa-071a24341ca1,30
22e90b10-e98b-4be3-bc01-4af915a98581,days)
12c2f337-d25b-4398-8f7b-96b891a243c8,j
25b2a4f4-0c05-4769-8674-b2120489392d,No
f6f8bf59-c11e-4246-99a6-1f2b4357f24a,(Deny)
ae79cc36-0955-427f-9f26-6690ced77062,February
1a1f8835-502e-4d3e-887c-e5d8745e6f1a,"17,"
919835ce-9080-4859-8c5b-af83f35b211d,2021
aa4b4bc5-d3a0-498d-98ed-564f6c209481,Copyright
7d6faa41-67c2-406a-b9f2-b6e44708bc42,©
5925fab7-242a-41e3-95b5-dec12208864f,2021
7e4bd844-3053-43f0-b021-096a29f6003c,Health
c0f9cede-023b-4eec-adca-4ae43b18bfdc,Information
36ad010d-1566-4df3-8bf7-a22766bdefdc,"Designs,"
3093de08-5659-4bd5-b634-5a93245a29af,LLC
33f336a0-f8bb-417b-abc5-28293142d456,4
